"","input_number","input","target_number","target","name","description","namespace"
"2455",2455,"AT3G06760","2455.1","AT3G06760","AT3G06760","Drought-responsive family protein [Source:NCBI gene (formerly Entrezgene);Acc:819861]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2456",2456,"AT3G21260","2456.1","AT3G21260","GLTP3","Glycolipid transfer protein (GLTP) family protein [Source:NCBI gene (formerly Entrezgene);Acc:821680]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2457",2457,"AT3G12920","2457.1","AT3G12920","BRG3","SBP (S-ribonuclease binding protein) family protein [Source:NCBI gene (formerly Entrezgene);Acc:820477]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2458",2458,"AT3G57950","2458.1","AT3G57950","AT3G57950","cotton fiber protein [Source:NCBI gene (formerly Entrezgene);Acc:824964]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2459",2459,"AT3G01660","2459.1","AT3G01660","AT3G01660","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821098]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2460",2460,"AT3G18770","2460.1","AT3G18770","AT3G18770","Autophagy-related protein 13 [Source:NCBI gene (formerly Entrezgene);Acc:821408]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2461",2461,"AT3G21465","2461.1","AT3G21465","AT3G21465","adenylyl cyclase [Source:NCBI gene (formerly Entrezgene);Acc:821700]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2462",2462,"AT3G52520","2462.1","AT3G52520","AT3G52520","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2463",2463,"AT3G49055","2463.1","AT3G49055","AT3G49055","ATP-binding protein [Source:NCBI gene (formerly Entrezgene);Acc:824067]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2464",2464,"AT3G51450","2464.1","AT3G51450","AT3G51450","Calcium-dependent phosphotriesterase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824308]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2465",2465,"AT3G19050","2465.1","AT3G19050","POK2","phragmoplast orienting kinesin 2 [Source:NCBI gene (formerly Entrezgene);Acc:821439]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2466",2466,"AT3G51350","2466.1","AT3G51350","AT3G51350","Eukaryotic aspartyl protease family protein [Source:NCBI gene (formerly Entrezgene);Acc:824298]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2467",2467,"AT3G17390","2467.1","AT3G17390","MTO3","S-adenosylmethionine synthetase family protein [Source:NCBI gene (formerly Entrezgene);Acc:821003]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2468",2468,"AT3G19100","2468.1","AT3G19100","AT3G19100","Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821445]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2469",2469,"AT3G61160","2469.1","AT3G61160","AT3G61160","Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:825288]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2470",2470,"AT3G50240","2470.1","AT3G50240","KICP-02","ATP binding microtubule motor family protein [Source:NCBI gene (formerly Entrezgene);Acc:824186]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2471",2471,"AT3G09960","2471.1","AT3G09960","AT3G09960","Calcineurin-like metallo-phosphoesterase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:820157]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2472",2472,"AT3G22370","2472.1","AT3G22370","AOX1A","alternative oxidase 1A [Source:NCBI gene (formerly Entrezgene);Acc:821806]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2473",2473,"AT3G18750","2473.1","AT3G18750","WNK6","with no lysine (K) kinase 6 [Source:NCBI gene (formerly Entrezgene);Acc:821406]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2474",2474,"AT3G44960","2474.1","AT3G44960","AT3G44960","shugoshin [Source:NCBI gene (formerly Entrezgene);Acc:823631]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2475",2475,"AT3G28600","2475.1","AT3G28600","AT3G28600","P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:822490]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2476",2476,"AT3G45300","2476.1","AT3G45300","IVD","isovaleryl-CoA-dehydrogenase [Source:NCBI gene (formerly Entrezgene);Acc:823668]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2477",2477,"AT3G09870","2477.1","AT3G09870","AT3G09870","SAUR-like auxin-responsive protein family [Source:NCBI gene (formerly Entrezgene);Acc:820145]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2478",2478,"AT3G07540","2478.1","AT3G07540","AT3G07540","Actin-binding FH2 (formin homology 2) family protein [Source:NCBI gene (formerly Entrezgene);Acc:819943]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2479",2479,"AT3G04520","2479.1","AT3G04520","THA2","threonine aldolase 2 [Source:NCBI gene (formerly Entrezgene);Acc:819608]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2480",2480,"AT3G15080","2480.1","AT3G15080","AT3G15080","Polynucleotidyl transferase, ribonuclease H-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:820738]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2481",2481,"AT3G06860","2481.1","AT3G06860","MFP2","multifunctional protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:819870]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2482",2482,"AT3G19970","2482.1","AT3G19970","AT3G19970","alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821535]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2483",2483,"AT3G11700","2483.1","AT3G11700","FLA18","FASCICLIN-like arabinogalactan protein 18 [Source:NCBI gene (formerly Entrezgene);Acc:820342]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2484",2484,"AT3G03480","2484.1","AT3G03480","CHAT","acetyl CoA:(Z)-3-hexen-1-ol acetyltransferase [Source:NCBI gene (formerly Entrezgene);Acc:821249]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2485",2485,"AT3G14060","2485.1","AT3G14060","AT3G14060","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2486",2486,"AT3G52060","2486.1","AT3G52060","AT3G52060","core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:824369]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2487",2487,"AT3G20120","2487.1","AT3G20120","CYP705A21","cytochrome P450, family 705, subfamily A, polypeptide 21 [Source:NCBI gene (formerly Entrezgene);Acc:821555]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2488",2488,"AT3G53750","2488.1","AT3G53750","ACT3","actin 3 [Source:NCBI gene (formerly Entrezgene);Acc:824542]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2489",2489,"AT3G12500","2489.1","AT3G12500","HCHIB","basic chitinase [Source:NCBI gene (formerly Entrezgene);Acc:820429]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2490",2490,"AT3G17730","2490.1","AT3G17730","NAC057","NAC domain containing protein 57 [Source:NCBI gene (formerly Entrezgene);Acc:821041]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2491",2491,"AT3G17350","2491.1","AT3G17350","AT3G17350","wall-associated receptor kinase carboxy-terminal protein [Source:NCBI gene (formerly Entrezgene);Acc:820998]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2492",2492,"AT3G55050","2492.1","AT3G55050","AT3G55050","Protein phosphatase 2C family protein [Source:NCBI gene (formerly Entrezgene);Acc:824671]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2493",2493,"AT3G59900","2493.1","AT3G59900","ARGOS","auxin-regulated involved in organ size [Source:NCBI gene (formerly Entrezgene);Acc:825160]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2494",2494,"AT3G14280","2494.1","AT3G14280","AT3G14280","LL-diaminopimelate aminotransferase [Source:NCBI gene (formerly Entrezgene);Acc:820648]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2495",2495,"AT3G11580","2495.1","AT3G11580","AT3G11580","AP2/B3-like transcriptional factor family protein [Source:NCBI gene (formerly Entrezgene);Acc:820331]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2496",2496,"AT3G57240","2496.1","AT3G57240","BG3","beta-1,3-glucanase 3 [Source:NCBI gene (formerly Entrezgene);Acc:824891]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2497",2497,"AT3G45870","2497.1","AT3G45870","UMAMIT3","nodulin MtN21 /EamA-like transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:823730]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2498",2498,"AT3G16150","2498.1","AT3G16150","ASPGB1","N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:820860]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2499",2499,"AT3G01640","2499.1","AT3G01640","GLCAK","glucuronokinase G [Source:NCBI gene (formerly Entrezgene);Acc:819902]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2500",2500,"AT3G13850","2500.1","AT3G13850","LBD22","None","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2501",2501,"AT3G03030","2501.1","AT3G03030","AT3G03030","F-box/RNI-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821153]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2502",2502,"AT3G59580","2502.1","AT3G59580","AT3G59580","Plant regulator RWP-RK family protein [Source:NCBI gene (formerly Entrezgene);Acc:825127]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2503",2503,"AT3G26920","2503.1","AT3G26920","AT3G26920","FBD / Leucine Rich Repeat domains containing protein [Source:NCBI gene (formerly Entrezgene);Acc:822308]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2504",2504,"AT3G57690","2504.1","AT3G57690","AGP23","arabinogalactan protein 23 [Source:NCBI gene (formerly Entrezgene);Acc:824938]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2505",2505,"AT3G60260","2505.1","AT3G60260","AT3G60260","ELMO/CED-12 family protein [Source:NCBI gene (formerly Entrezgene);Acc:825197]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2506",2506,"AT3G29250","2506.1","AT3G29250","SDR4","NAD(P)-binding Rossmann-fold superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:822580]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2507",2507,"AT3G25780","2507.1","AT3G25780","AOC3","allene oxide cyclase 3 [Source:NCBI gene (formerly Entrezgene);Acc:822169]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2508",2508,"AT3G24715","2508.1","AT3G24715","AT3G24715","kinase superfamily with octicosapeptide/Phox/Bem1p domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:822069]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2509",2509,"AT3G61890","2509.1","AT3G61890","HB-12","homeobox 12 [Source:NCBI gene (formerly Entrezgene);Acc:825362]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2510",2510,"AT3G16890","2510.1","AT3G16890","PPR40","pentatricopeptide (PPR) domain protein 40 [Source:NCBI gene (formerly Entrezgene);Acc:820944]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2511",2511,"AT3G26220","2511.1","AT3G26220","CYP71B3","cytochrome P450, family 71, subfamily B, polypeptide 3 [Source:NCBI gene (formerly Entrezgene);Acc:822223]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2512",2512,"AT3G26600","2512.1","AT3G26600","ARO4","armadillo repeat only 4 [Source:NCBI gene (formerly Entrezgene);Acc:822269]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2513",2513,"AT3G17860","2513.1","AT3G17860","JAZ3","jasmonate-zim-domain protein 3 [Source:NCBI gene (formerly Entrezgene);Acc:821055]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2514",2514,"AT3G19270","2514.1","AT3G19270","CYP707A4","cytochrome P450, family 707, subfamily A, polypeptide 4 [Source:NCBI gene (formerly Entrezgene);Acc:821461]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2515",2515,"AT3G46370","2515.1","AT3G46370","AT3G46370","Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:823783]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2516",2516,"AT3G48390","2516.1","AT3G48390","AT3G48390","MA3 domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:823997]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2517",2517,"AT3G53680","2517.1","AT3G53680","AT3G53680","Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:824535]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2518",2518,"AT3G61080","2518.1","AT3G61080","AT3G61080","Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:825280]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2519",2519,"AT3G16690","2519.1","AT3G16690","SWEET16","Nodulin MtN3 family protein [Source:NCBI gene (formerly Entrezgene);Acc:820921]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2520",2520,"AT3G07640","2520.1","AT3G07640","AT3G07640","period circadian protein [Source:NCBI gene (formerly Entrezgene);Acc:819955]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2521",2521,"AT3G56950","2521.1","AT3G56950","SIP2;1","small and basic intrinsic protein 2;1 [Source:NCBI gene (formerly Entrezgene);Acc:824862]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2522",2522,"AT3G55040","2522.1","AT3G55040","GSTL2","glutathione transferase lambda 2 [Source:NCBI gene (formerly Entrezgene);Acc:824670]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2523",2523,"AT3G20800","2523.1","AT3G20800","AT3G20800","Cell differentiation, Rcd1-like protein [Source:NCBI gene (formerly Entrezgene);Acc:821628]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2524",2524,"AT3G45310","2524.1","AT3G45310","AT3G45310","Cysteine proteinases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:823669]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2525",2525,"AT3G23480","2525.1","AT3G23480","AT3G23480","Cyclopropane-fatty-acyl-phospholipid synthase [Source:NCBI gene (formerly Entrezgene);Acc:821929]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2526",2526,"AT3G61850","2526.1","AT3G61850","DAG1","Dof-type zinc finger DNA-binding family protein [Source:NCBI gene (formerly Entrezgene);Acc:825358]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2527",2527,"AT3G19580","2527.1","AT3G19580","ZF2","zinc-finger protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:821495]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2528",2528,"AT3G22260","2528.1","AT3G22260","AT3G22260","Cysteine proteinases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821796]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2529",2529,"AT3G14350","2529.1","AT3G14350","SRF7","STRUBBELIG-receptor family 7 [Source:NCBI gene (formerly Entrezgene);Acc:820655]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2530",2530,"AT3G28130","2530.1","AT3G28130","UMAMIT44","nodulin MtN21 /EamA-like transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:822437]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2531",2531,"AT3G47550","2531.1","AT3G47550","AT3G47550","RING/FYVE/PHD zinc finger superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:823909]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2532",2532,"AT3G55840","2532.1","AT3G55840","AT3G55840","Hs1pro-1 protein [Source:NCBI gene (formerly Entrezgene);Acc:824750]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2533",2533,"AT3G29240","2533.1","AT3G29240","AT3G29240","PPR containing protein (DUF179) [Source:NCBI gene (formerly Entrezgene);Acc:822579]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2534",2534,"AT3G45130","2534.1","AT3G45130","LAS1","lanosterol synthase 1 [Source:NCBI gene (formerly Entrezgene);Acc:823649]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2535",2535,"AT3G55880","2535.1","AT3G55880","SUE4","Alpha/beta hydrolase related protein [Source:NCBI gene (formerly Entrezgene);Acc:824754]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2536",2536,"AT3G13062","2536.1","AT3G13062","AT3G13062","Polyketide cyclase/dehydrase and lipid transport superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:820493]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2537",2537,"AT3G15520","2537.1","AT3G15520","AT3G15520","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein [Source:NCBI gene (formerly Entrezgene);Acc:820791]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2538",2538,"AT3G15300","2538.1","AT3G15300","AT3G15300","VQ motif-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:820761]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2539",2539,"AT3G20080","2539.1","AT3G20080","CYP705A15","cytochrome P450, family 705, subfamily A, polypeptide 15 [Source:NCBI gene (formerly Entrezgene);Acc:821548]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2540",2540,"AT3G47960","2540.1","AT3G47960","GTR1","Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:823951]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2541",2541,"AT3G01830","2541.1","AT3G01830","AT3G01830","Calcium-binding EF-hand family protein [Source:NCBI gene (formerly Entrezgene);Acc:820033]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2542",2542,"AT3G07000","2542.1","AT3G07000","AT3G07000","Cysteine/Histidine-rich C1 domain family protein [Source:NCBI gene (formerly Entrezgene);Acc:819885]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"2543",2543,"AT3G47500","2543.1","AT3G47500","CDF3","cycling DOF factor 3 [Source:NCBI gene (formerly Entrezgene);Acc:823904]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"2544",2544,"AT3G02840","2544.1","AT3G02840","AT3G02840","ARM repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821225]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
