"","input_number","input","target_number","target","name","description","namespace"
"497",496,"AT3G53260","496.1","AT3G53260","PAL2","phenylalanine ammonia-lyase 2 [Source:NCBI gene (formerly Entrezgene);Acc:824493]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"498",497,"AT3G11820","497.1","AT3G11820","SYP121","syntaxin of plants 121 [Source:NCBI gene (formerly Entrezgene);Acc:820355]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"499",498,"AT3G05580","498.1","AT3G05580","TOPP9","Calcineurin-like metallo-phosphoesterase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:819724]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"500",499,"AT3G24420","499.1","AT3G24420","AT3G24420","alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:822032]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"501",500,"AT3G19020","500.1","AT3G19020","AT3G19020","Leucine-rich repeat (LRR) family protein [Source:NCBI gene (formerly Entrezgene);Acc:821435]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"502",501,"AT3G49410","501.1","AT3G49410","AT3G49410","Transcription factor IIIC, subunit 5 [Source:NCBI gene (formerly Entrezgene);Acc:824103]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"503",502,"AT3G45640","502.1","AT3G45640","MPK3","mitogen-activated protein kinase 3 [Source:NCBI gene (formerly Entrezgene);Acc:823706]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"504",503,"AT3G21150","503.1","AT3G21150","BBX32","B-box 32 [Source:NCBI gene (formerly Entrezgene);Acc:821667]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"505",504,"AT3G56710","504.1","AT3G56710","SIB1","sigma factor binding protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:824838]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"506",505,"AT3G13437","505.1","AT3G13437","AT3G13437","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:5007997]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"507",506,"AT3G44970","506.1","AT3G44970","AT3G44970","Cytochrome P450 superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:823632]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"508",507,"AT3G62630","507.1","AT3G62630","F26K9_60","None","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"509",508,"AT3G16530","508.1","AT3G16530","AT3G16530","Legume lectin family protein [Source:NCBI gene (formerly Entrezgene);Acc:820901]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"510",509,"AT3G10930","509.1","AT3G10930","AT3G10930","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"511",510,"AT3G28450","510.1","AT3G28450","AT3G28450","Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:822474]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"512",511,"AT3G46320","511.1","AT3G46320","AT3G46320","Histone superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:823777]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"513",512,"AT3G49350","512.1","AT3G49350","AT3G49350","Ypt/Rab-GAP domain of gyp1p superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824097]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"514",513,"AT3G44630","513.1","AT3G44630","AT3G44630","Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:823589]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"515",514,"AT3G08670","514.1","AT3G08670","AT3G08670","serine/arginine repetitive matrix-like protein [Source:NCBI gene (formerly Entrezgene);Acc:820014]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"516",515,"AT3G46930","515.1","AT3G46930","AT3G46930","Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:823846]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"517",516,"AT3G52450","516.1","AT3G52450","PUB22","plant U-box 22 [Source:NCBI gene (formerly Entrezgene);Acc:824410]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"518",517,"AT3G05370","517.1","AT3G05370","RLP31","receptor like protein 31 [Source:NCBI gene (formerly Entrezgene);Acc:819701]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"519",518,"AT3G26910","518.1","AT3G26910","AT3G26910","hydroxyproline-rich glycoprotein family protein [Source:NCBI gene (formerly Entrezgene);Acc:822307]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"520",519,"AT3G17330","519.1","AT3G17330","ECT6","evolutionarily conserved C-terminal region 6 [Source:NCBI gene (formerly Entrezgene);Acc:820996]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"521",520,"AT3G11840","520.1","AT3G11840","PUB24","E3 ubiquitin-protein ligase PUB24-like protein [Source:NCBI gene (formerly Entrezgene);Acc:820357]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"522",521,"AT3G51970","521.1","AT3G51970","ASAT1","acyl-CoA sterol acyl transferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:824360]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"523",522,"AT3G16410","522.1","AT3G16410","NSP4","nitrile specifier protein 4 [Source:NCBI gene (formerly Entrezgene);Acc:820888]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"524",523,"AT3G58490","523.1","AT3G58490","SPP1","Phosphatidic acid phosphatase (PAP2) family protein [Source:NCBI gene (formerly Entrezgene);Acc:825018]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"525",524,"AT3G48090","524.1","AT3G48090","EDS1","alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:823964]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"526",525,"AT3G12830","525.1","AT3G12830","AT3G12830","SAUR-like auxin-responsive protein family [Source:NCBI gene (formerly Entrezgene);Acc:820465]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"527",526,"AT3G50800","526.1","AT3G50800","AT3G50800","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"528",527,"AT3G59080","527.1","AT3G59080","AT3G59080","Eukaryotic aspartyl protease family protein [Source:NCBI gene (formerly Entrezgene);Acc:825077]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"529",528,"AT3G50280","528.1","AT3G50280","AT3G50280","HXXXD-type acyl-transferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:824190]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"530",529,"AT3G44400","529.1","AT3G44400","AT3G44400","Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:823565]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"531",530,"AT3G05200","530.1","AT3G05200","ATL6","RING/U-box superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:819684]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"532",531,"AT3G07040","531.1","AT3G07040","RPM1","NB-ARC domain-containing disease resistance protein [Source:NCBI gene (formerly Entrezgene);Acc:819889]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"533",532,"AT3G46600","532.1","AT3G46600","AT3G46600","GRAS family transcription factor [Source:NCBI gene (formerly Entrezgene);Acc:823813]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"534",533,"AT3G29639","533.1","AT3G29639","AT3G29639","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"535",534,"AT3G21070","534.1","AT3G21070","NADK1","NAD kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:821659]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"536",535,"AT3G02800","535.1","AT3G02800","PFA-DSP3","Tyrosine phosphatase family protein [Source:NCBI gene (formerly Entrezgene);Acc:821239]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"537",536,"AT3G20600","536.1","AT3G20600","NDR1","Late embryosis abundant (LEA) hydroxyproline-rich glycoprotein family [Source:NCBI gene (formerly Entrezgene);Acc:821607]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"538",537,"AT3G44350","537.1","AT3G44350","NAC061","NAC domain containing protein 61 [Source:NCBI gene (formerly Entrezgene);Acc:823560]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"539",538,"AT3G08720","538.1","AT3G08720","S6K2","serine/threonine protein kinase 2 [Source:NCBI gene (formerly Entrezgene);Acc:820019]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"540",539,"AT3G46110","539.1","AT3G46110","AT3G46110","UPSTREAM OF FLC-like protein (DUF966) [Source:NCBI gene (formerly Entrezgene);Acc:823754]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"541",540,"AT3G50260","540.1","AT3G50260","CEJ1","cooperatively regulated by ethylene and jasmonate 1 [Source:NCBI gene (formerly Entrezgene);Acc:824188]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"542",541,"AT3G49810","541.1","AT3G49810","AT3G49810","ARM repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824143]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"543",542,"AT3G24760","542.1","AT3G24760","AT3G24760","Galactose oxidase/kelch repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:822074]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"544",543,"AT3G50930","543.1","AT3G50930","BCS1","cytochrome BC1 synthesi [Source:NCBI gene (formerly Entrezgene);Acc:824257]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"545",544,"AT3G15200","544.1","AT3G15200","AT3G15200","Tetratricopeptide repeat (TPR)-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:820751]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"546",545,"AT3G18560","545.1","AT3G18560","AT3G18560","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"547",546,"AT3G09032","546.1","AT3G09032","AT3G09032","josephin-like protein [Source:NCBI gene (formerly Entrezgene);Acc:2745876]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"548",547,"AT3G14050","547.1","AT3G14050","RSH2","RELA/SPOT homolog 2 [Source:NCBI gene (formerly Entrezgene);Acc:820619]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"549",548,"AT3G28340","548.1","AT3G28340","GATL10","galacturonosyltransferase-like 10 [Source:NCBI gene (formerly Entrezgene);Acc:822462]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"550",549,"AT3G25600","549.1","AT3G25600","AT3G25600","Calcium-binding EF-hand family protein [Source:NCBI gene (formerly Entrezgene);Acc:822147]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"551",550,"AT3G46090","550.1","AT3G46090","ZAT7","C2H2 and C2HC zinc fingers superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:823752]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"552",551,"AT3G04640","551.1","AT3G04640","AT3G04640","glycine-rich protein [Source:NCBI gene (formerly Entrezgene);Acc:819622]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"553",552,"AT3G16860","552.1","AT3G16860","COBL8","COBRA-like protein 8 [Source:NCBI gene (formerly Entrezgene);Acc:820941]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"554",553,"AT3G17609","553.1","AT3G17609","HYH","HY5-homolog [Source:NCBI gene (formerly Entrezgene);Acc:821027]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"555",554,"AT3G16030","554.1","AT3G16030","CES101","lectin protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:820848]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"556",555,"AT3G52400","555.1","AT3G52400","SYP122","syntaxin of plants 122 [Source:NCBI gene (formerly Entrezgene);Acc:824405]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"557",556,"AT3G08710","556.1","AT3G08710","TH9","thioredoxin H-type 9 [Source:NCBI gene (formerly Entrezgene);Acc:820018]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"558",557,"AT3G57530","557.1","AT3G57530","CPK32","calcium-dependent protein kinase 32 [Source:NCBI gene (formerly Entrezgene);Acc:824920]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"559",558,"AT3G45730","558.1","AT3G45730","AT3G45730","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"560",559,"AT3G59310","559.1","AT3G59310","AT3G59310","solute carrier family 35 protein (DUF914) [Source:NCBI gene (formerly Entrezgene);Acc:825100]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"561",560,"AT3G29000","560.1","AT3G29000","AT3G29000","Calcium-binding EF-hand family protein [Source:NCBI gene (formerly Entrezgene);Acc:822540]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"562",561,"AT3G57020","561.1","AT3G57020","AT3G57020","Calcium-dependent phosphotriesterase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824869]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"563",562,"AT3G52870","562.1","AT3G52870","AT3G52870","IQ calmodulin-binding motif family protein [Source:NCBI gene (formerly Entrezgene);Acc:824453]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"564",563,"AT3G19002","563.1","AT3G19002","AT3G19002","ncRNA [Source:NCBI gene (formerly Entrezgene);Acc:6240355]","ARRAYEXPRESS,ENSG,ENTREZGENE,NASC_GENE_ID_ACC,TAIR_LOCUS,WIKIGENE"
"565",564,"AT2G46620","564.1","AT2G46620","AT2G46620","P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:819274]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"566",565,"AT2G47730","565.1","AT2G47730","GSTF8","glutathione S-transferase phi 8 [Source:NCBI gene (formerly Entrezgene);Acc:819386]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"567",566,"AT2G46440","566.1","AT2G46440","CNGC11","cyclic nucleotide-gated channels [Source:NCBI gene (formerly Entrezgene);Acc:819252]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"568",567,"AT2G31865","567.1","AT2G31865","PARG2","poly(ADP-ribose) glycohydrolase 2 [Source:NCBI gene (formerly Entrezgene);Acc:817744]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"569",568,"AT2G33580","568.1","AT2G33580","LYK5","Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:817923]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"570",569,"AT2G21490","569.1","AT2G21490","LEA","dehydrin LEA [Source:NCBI gene (formerly Entrezgene);Acc:816688]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"571",570,"AT2G03240","570.1","AT2G03240","AT2G03240","EXS (ERD1/XPR1/SYG1) family protein [Source:NCBI gene (formerly Entrezgene);Acc:814853]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"572",571,"AT2G04230","571.1","AT2G04230","AT2G04230","FBD, F-box and Leucine Rich Repeat domains containing protein [Source:NCBI gene (formerly Entrezgene);Acc:814960]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"573",572,"AT2G25735","572.1","AT2G25735","AT2G25735","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"574",573,"AT2G32200","573.1","AT2G32200","AT2G32200","cysteine-rich/transmembrane domain A-like protein [Source:NCBI gene (formerly Entrezgene);Acc:817779]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"575",574,"AT2G47680","574.1","AT2G47680","AT2G47680","zinc finger (CCCH type) helicase family protein [Source:NCBI gene (formerly Entrezgene);Acc:819381]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"576",575,"AT2G21500","575.1","AT2G21500","AT2G21500","RING/U-box superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:816689]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"577",576,"AT2G37940","576.1","AT2G37940","AtIPCS2","Inositol phosphorylceramide synthase 2 [Source:NCBI gene (formerly Entrezgene);Acc:818371]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"578",577,"AT2G25460","577.1","AT2G25460","AT2G25460","EEIG1/EHBP1 protein amino-terminal domain protein [Source:NCBI gene (formerly Entrezgene);Acc:817084]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"579",578,"AT2G07170","578.1","AT2G07170","AT2G07170","ARM repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:815286]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"580",579,"AT2G35658","579.1","AT2G35658","AT2G35658","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:6240444]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"581",580,"AT2G22890","580.1","AT2G22890","AT2G22890","Kua-ubiquitin conjugating enzyme hybrid localization domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:816820]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"582",581,"AT2G14290","581.1","AT2G14290","AT2G14290","LL-diaminopimelate protein (DUF295) [Source:NCBI gene (formerly Entrezgene);Acc:815916]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"583",582,"AT2G28190","582.1","AT2G28190","CSD2","copper/zinc superoxide dismutase 2 [Source:NCBI gene (formerly Entrezgene);Acc:817365]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"584",583,"AT2G15220","583.1","AT2G15220","AT2G15220","Plant basic secretory protein (BSP) family protein [Source:NCBI gene (formerly Entrezgene);Acc:816011]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"585",584,"AT2G13790","584.1","AT2G13790","SERK4","somatic embryosis receptor-like kinase 4 [Source:NCBI gene (formerly Entrezgene);Acc:815862]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"586",585,"AT2G13800","585.1","AT2G13800","SERK5","somatic embryosis receptor-like kinase 5 [Source:NCBI gene (formerly Entrezgene);Acc:815863]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"587",586,"AT2G30020","586.1","AT2G30020","AT2G30020","Protein phosphatase 2C family protein [Source:NCBI gene (formerly Entrezgene);Acc:817553]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"588",587,"AT2G47440","587.1","AT2G47440","AT2G47440","Tetratricopeptide repeat (TPR)-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:819357]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"589",588,"AT2G04495","588.1","AT2G04495","AT2G04495","transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:814990]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
