"source","term_id","term_name","term_size","query_size","intersection_size","p_value","precision","recall","intersection"
"GO:MF","GO:0140110","transcription regulator activity",1677,662,86,2.58854145766251e-06,0.129909365558912,0.0512820512820513,"AT1G80840,AT1G64380,AT1G71520,AT1G02340,AT1G52880,AT1G13260,AT1G33760,AT1G53170,AT1G14920,AT1G42990,AT1G51700,AT1G74930,AT1G24625,AT1G62300,AT1G27045,AT1G14600,AT1G27730,AT1G73830,AT1G18570,AT1G56010,AT1G28370,AT1G73805,AT1G22190,AT1G18400,AT1G06160,AT5G26920,AT5G22380,AT5G67450,AT5G56960,AT5G59780,AT5G61600,AT5G62470,AT5G46910,AT5G23420,AT5G59820,AT5G15830,AT5G48250,AT5G59450,AT5G16560,AT5G24110,AT5G49520,AT5G24590,AT5G25190,AT5G47230,AT5G04340,AT5G21960,AT3G12910,AT3G06740,AT3G23250,AT3G15210,AT3G55980,AT3G50060,AT3G48360,AT3G49530,AT3G19580,AT3G23230,AT3G46640,AT3G21150,AT3G46600,AT3G44350,AT3G50260,AT3G46090,AT3G17609,AT2G46400,AT2G23320,AT2G37430,AT2G38470,AT2G33710,AT2G44840,AT2G17040,AT2G40140,AT4G17490,AT4G31800,AT4G36920,AT4G31550,AT4G23810,AT4G27240,AT4G11070,AT4G34410,AT4G25490,AT4G28140,AT4G40060,AT4G34680,AT4G25470,AT4G17500,AT4G18880"
"GO:MF","GO:0061630","ubiquitin protein ligase activity",141,662,18,2.58854145766251e-06,0.027190332326284,0.127659574468085,"AT1G66160,AT1G20823,AT1G10560,AT1G49780,AT5G64660,AT5G09800,AT5G66070,AT5G65920,AT5G59550,AT3G18710,AT3G46620,AT3G16720,AT3G02840,AT3G52450,AT3G11840,AT3G49810,AT2G35930,AT4G35480"
"GO:MF","GO:0005509","calcium ion binding",260,662,25,2.89679737547524e-06,0.0377643504531722,0.0961538461538462,"AT1G66400,AT1G79680,AT1G76650,AT1G16130,AT5G39670,AT5G54490,AT5G04870,AT5G66210,AT5G37770,AT5G47910,AT3G51920,AT3G01830,AT3G10300,AT3G20410,AT3G25600,AT3G57530,AT3G29000,AT2G41100,AT2G43290,AT2G41110,AT4G20780,AT4G35310,AT4G11850,AT4G27280,AT4G17615"
"GO:MF","GO:0016740","transferase activity",3883,662,163,4.0680003897579e-06,0.246223564954683,0.0419778521761525,"AT1G18390,AT1G27200,AT1G16090,AT1G66160,AT1G67880,AT1G56140,AT1G20823,AT1G10560,AT1G61360,AT1G03740,AT1G09970,AT1G74360,AT1G01560,AT1G71697,AT1G74330,AT1G68690,AT1G16110,AT1G67470,AT1G73080,AT1G21130,AT1G67530,AT1G70740,AT1G20780,AT1G49780,AT1G14370,AT1G21110,AT1G56600,AT1G32900,AT1G60190,AT1G34260,AT1G05675,AT1G79680,AT1G02390,AT1G10280,AT1G21120,AT1G50750,AT1G27130,AT1G53430,AT1G75020,AT1G55450,AT1G53440,AT1G17750,AT1G16130,AT1G21100,AT5G07070,AT5G41180,AT5G57035,AT5G44070,AT5G57550,AT5G45820,AT5G66850,AT5G64660,AT5G25930,AT5G46080,AT5G09800,AT5G47850,AT5G66800,AT5G05860,AT5G39020,AT5G04870,AT5G66070,AT5G48380,AT5G66210,AT5G65920,AT5G01820,AT5G01950,AT5G27420,AT5G20480,AT5G49760,AT5G47070,AT5G38990,AT5G59550,AT5G62560,AT5G01100,AT5G53810,AT3G18710,AT3G11430,AT3G46620,AT3G57760,AT3G57640,AT3G25250,AT3G50760,AT3G57740,AT3G55950,AT3G54020,AT3G09830,AT3G44990,AT3G54150,AT3G16720,AT3G02840,AT3G53810,AT3G47570,AT3G08760,AT3G20410,AT3G47820,AT3G45640,AT3G28450,AT3G46930,AT3G52450,AT3G11840,AT3G51970,AT3G50280,AT3G05200,AT3G21070,AT3G08720,AT3G49810,AT3G14050,AT3G28340,AT3G16030,AT3G57530,AT2G47730,AT2G33580,AT2G37940,AT2G13790,AT2G13800,AT2G19130,AT2G41640,AT2G31990,AT2G31880,AT2G15390,AT2G35930,AT2G30040,AT2G28830,AT2G41890,AT2G39660,AT2G19450,AT2G32800,AT2G35710,AT2G05940,AT2G23200,AT2G47060,AT2G32030,AT2G46500,AT4G35480,AT4G37670,AT4G23180,AT4G08500,AT4G00970,AT4G28490,AT4G23190,AT4G35310,AT4G01950,AT4G24970,AT4G23250,AT4G23220,AT4G02410,AT4G36550,AT4G18700,AT4G18950,AT4G02420,AT4G39640,AT4G24160,AT4G40070,AT4G21390,AT4G07960,AT4G11330,AT4G04570,AT4G37100,AT4G23270,AT4G30860,AT4G11470,AT4G29050,AT4G14365"
"GO:MF","GO:0061659","ubiquitin-like protein ligase activity",147,662,18,4.24944052103504e-06,0.027190332326284,0.122448979591837,"AT1G66160,AT1G20823,AT1G10560,AT1G49780,AT5G64660,AT5G09800,AT5G66070,AT5G65920,AT5G59550,AT3G18710,AT3G46620,AT3G16720,AT3G02840,AT3G52450,AT3G11840,AT3G49810,AT2G35930,AT4G35480"
"GO:MF","GO:0035639","purine ribonucleoside triphosphate binding",2678,662,121,5.49746187000852e-06,0.182779456193353,0.0451829723674384,"AT1G18390,AT1G56140,AT1G16030,AT1G61360,AT1G03740,AT1G13210,AT1G09970,AT1G74360,AT1G01560,AT1G59870,AT1G71697,AT1G74330,AT1G68690,AT1G56510,AT1G16110,AT1G67470,AT1G73080,AT1G70740,AT1G14370,AT1G27770,AT1G20510,AT1G34260,AT1G79680,AT1G72700,AT1G53430,AT1G53440,AT1G17750,AT1G67120,AT1G16130,AT5G07070,AT5G41180,AT5G57035,AT5G45820,AT5G66850,AT5G46470,AT5G25930,AT5G46080,AT5G04930,AT5G47850,AT5G47960,AT5G39020,AT5G04870,AT5G48380,AT5G66210,AT5G01820,AT5G46520,AT5G01950,AT5G20480,AT5G49760,AT5G66900,AT5G45750,AT5G47070,AT5G04720,AT5G38990,AT3G57760,AT3G14470,AT3G57640,AT3G25610,AT3G25250,AT3G28580,AT3G57740,AT3G57330,AT3G55950,AT3G09830,AT3G53810,AT3G47570,AT3G08760,AT3G20410,AT3G45640,AT3G28450,AT3G46930,AT3G07040,AT3G21070,AT3G08720,AT3G50930,AT3G14050,AT3G16030,AT3G57530,AT2G46620,AT2G33580,AT2G47680,AT2G13790,AT2G13800,AT2G14050,AT2G19130,AT2G31880,AT2G30040,AT2G41890,AT2G36400,AT2G26080,AT2G39660,AT2G32800,AT2G05940,AT2G23200,AT2G47060,AT2G22840,AT2G46500,AT4G19520,AT4G23180,AT4G08500,AT4G00970,AT4G28490,AT4G23190,AT4G35310,AT4G39890,AT4G24970,AT4G16890,AT4G23250,AT4G23220,AT4G02410,AT4G18700,AT4G18950,AT4G02420,AT4G21390,AT4G37640,AT4G11330,AT4G04570,AT4G23270,AT4G11470,AT4G34390,AT4G29050"
"GO:MF","GO:0016755","aminoacyltransferase activity",391,662,30,2.09781013718074e-05,0.0453172205438066,0.0767263427109974,"AT1G66160,AT1G20823,AT1G10560,AT1G67530,AT1G20780,AT1G49780,AT1G60190,AT5G57035,AT5G44070,AT5G64660,AT5G09800,AT5G66070,AT5G65920,AT5G27420,AT5G59550,AT5G62560,AT3G18710,AT3G46620,AT3G16720,AT3G02840,AT3G47820,AT3G52450,AT3G11840,AT3G05200,AT3G49810,AT2G35930,AT2G28830,AT4G35480,AT4G36550,AT4G39640"
"GO:MF","GO:0003690","double-stranded DNA binding",894,662,52,2.2656743399955e-05,0.0785498489425982,0.058165548098434,"AT1G80840,AT1G64380,AT1G02340,AT1G52880,AT1G13260,AT1G53170,AT1G14920,AT1G51700,AT1G74930,AT1G24625,AT1G62300,AT1G14600,AT1G27730,AT1G18570,AT1G28370,AT1G22190,AT5G59780,AT5G61600,AT5G15210,AT5G59820,AT5G16560,AT5G49520,AT5G24590,AT5G47230,AT5G04340,AT3G06740,AT3G15210,AT3G50060,AT3G49530,AT3G19580,AT3G46600,AT3G50260,AT3G17609,AT2G46400,AT2G23320,AT2G36400,AT2G37430,AT2G38470,AT2G22840,AT2G44840,AT2G21660,AT4G17490,AT4G36920,AT4G31550,AT4G27240,AT4G34410,AT4G28140,AT4G40060,AT4G34680,AT4G25470,AT4G17500,AT4G18880"
"GO:MF","GO:0016887","ATP hydrolysis activity",552,662,37,3.16291672959383e-05,0.0558912386706949,0.0670289855072464,"AT1G56540,AT1G63740,AT1G31540,AT1G13210,AT1G63750,AT1G59870,AT1G56520,AT1G27770,AT1G66090,AT1G72700,AT1G67120,AT5G58120,AT5G46510,AT5G18360,AT5G46470,AT5G04930,AT5G41740,AT5G46520,AT5G04720,AT5G41550,AT5G41750,AT5G46490,AT3G25610,AT3G28580,AT3G04220,AT3G57330,AT3G44630,AT3G44400,AT3G50930,AT2G46620,AT2G47680,AT2G14050,AT4G36140,AT4G24970,AT4G14370,AT4G37640,AT4G16960"
"GO:MF","GO:0004842","ubiquitin-protein transferase activity",370,662,28,5.63372193155569e-05,0.0422960725075529,0.0756756756756757,"AT1G66160,AT1G20823,AT1G10560,AT1G67530,AT1G20780,AT1G49780,AT1G60190,AT5G57035,AT5G64660,AT5G09800,AT5G66070,AT5G65920,AT5G27420,AT5G59550,AT5G62560,AT3G18710,AT3G46620,AT3G16720,AT3G02840,AT3G47820,AT3G52450,AT3G11840,AT3G05200,AT3G49810,AT2G35930,AT2G28830,AT4G35480,AT4G36550"
"GO:MF","GO:0019787","ubiquitin-like protein transferase activity",383,662,28,0.000105326112835814,0.0422960725075529,0.0731070496083551,"AT1G66160,AT1G20823,AT1G10560,AT1G67530,AT1G20780,AT1G49780,AT1G60190,AT5G57035,AT5G64660,AT5G09800,AT5G66070,AT5G65920,AT5G27420,AT5G59550,AT5G62560,AT3G18710,AT3G46620,AT3G16720,AT3G02840,AT3G47820,AT3G52450,AT3G11840,AT3G05200,AT3G49810,AT2G35930,AT2G28830,AT4G35480,AT4G36550"
"GO:MF","GO:0050135","NADP+ nucleosidase activity",30,662,7,0.000239270373684564,0.0105740181268882,0.233333333333333,"AT1G56510,AT1G72930,AT1G65390,AT5G46470,AT5G46520,AT4G19520,AT4G16890"
"GO:MF","GO:0061809","NAD+ nucleotidase, cyclic ADP-ribose generating",30,662,7,0.000239270373684564,0.0105740181268882,0.233333333333333,"AT1G56510,AT1G72930,AT1G65390,AT5G46470,AT5G46520,AT4G19520,AT4G16890"
"GO:MF","GO:0003677","DNA binding",2394,662,102,0.000516015128213455,0.154078549848943,0.0426065162907268,"AT1G80840,AT1G64380,AT1G71520,AT1G02340,AT1G52880,AT1G13260,AT1G33760,AT1G53170,AT1G14920,AT1G42990,AT1G51700,AT1G74930,AT1G24625,AT1G06760,AT1G62300,AT1G27045,AT1G07090,AT1G14600,AT1G27730,AT1G73830,AT1G18570,AT1G09950,AT1G56010,AT1G28370,AT1G73805,AT1G22190,AT1G18400,AT1G06160,AT5G26920,AT5G22380,AT5G67450,AT5G62570,AT5G54640,AT5G56960,AT5G59780,AT5G49700,AT5G61600,AT5G62470,AT5G15210,AT5G23420,AT5G59820,AT5G15830,AT5G16560,AT5G24110,AT5G49520,AT5G24590,AT5G25190,AT5G47230,AT5G59870,AT5G04340,AT5G21960,AT5G43630,AT3G12910,AT3G06740,AT3G23250,AT3G15210,AT3G55980,AT3G52800,AT3G50060,AT3G49530,AT3G19580,AT3G23230,AT3G46640,AT3G49410,AT3G46320,AT3G46600,AT3G44350,AT3G50260,AT3G17609,AT2G47680,AT2G14050,AT2G46400,AT2G23320,AT2G36400,AT2G37430,AT2G38470,AT2G33710,AT2G28720,AT2G22840,AT2G44840,AT2G17040,AT2G40140,AT2G46790,AT2G21660,AT4G17490,AT4G31800,AT4G36920,AT4G16141,AT4G31550,AT4G23810,AT4G08500,AT4G27240,AT4G11070,AT4G34410,AT4G25490,AT4G28140,AT4G24970,AT4G40060,AT4G34680,AT4G25470,AT4G17500,AT4G18880"
"GO:MF","GO:0097159","organic cyclic compound binding",8337,662,290,0.000557342943548827,0.438066465256798,0.0347846947343169,"AT1G56540,AT1G80840,AT1G66500,AT1G64380,AT1G71520,AT1G18390,AT1G63740,AT1G02340,AT1G31540,AT1G56140,AT1G72940,AT1G16030,AT1G52880,AT1G61360,AT1G03740,AT1G13210,AT1G09970,AT1G74360,AT1G01560,AT1G63750,AT1G09940,AT1G13260,AT1G33760,AT1G59870,AT1G59620,AT1G71697,AT1G74330,AT1G53170,AT1G61470,AT1G68690,AT1G56510,AT1G56520,AT1G16110,AT1G31290,AT1G14920,AT1G42990,AT1G67470,AT1G14540,AT1G51700,AT1G73080,AT1G74930,AT1G27180,AT1G63860,AT1G70740,AT1G24625,AT1G06760,AT1G14370,AT1G62300,AT1G27045,AT1G27770,AT1G07090,AT1G14600,AT1G30755,AT1G72950,AT1G27730,AT1G20510,AT1G73830,AT1G66090,AT1G30730,AT1G34260,AT1G18570,AT1G79680,AT1G09950,AT1G72700,AT1G56010,AT1G28370,AT1G73805,AT1G53430,AT1G22190,AT1G53440,AT1G17750,AT1G67120,AT1G72900,AT1G16130,AT1G18400,AT1G72910,AT1G06160,AT5G26920,AT5G07070,AT5G45110,AT5G22380,AT5G41180,AT5G67450,AT5G57035,AT5G58120,AT5G62570,AT5G46510,AT5G54640,AT5G45820,AT5G56960,AT5G59780,AT5G49700,AT5G66850,AT5G22690,AT5G18360,AT5G61600,AT5G62470,AT5G45340,AT5G15210,AT5G46470,AT5G25930,AT5G46080,AT5G23420,AT5G59820,AT5G04930,AT5G15830,AT5G47850,AT5G47960,AT5G39020,AT5G04870,AT5G48380,AT5G36930,AT5G16560,AT5G24110,AT5G41740,AT5G49520,AT5G52630,AT5G43620,AT5G66210,AT5G22250,AT5G06320,AT5G01820,AT5G46520,AT5G01950,AT5G24590,AT5G20480,AT5G49760,AT5G57220,AT5G66900,AT5G45750,AT5G47070,AT5G25190,AT5G04720,AT5G47230,AT5G59870,AT5G41550,AT5G04340,AT5G11250,AT5G38990,AT5G41750,AT5G53130,AT5G21960,AT5G46490,AT5G43630,AT5G40410,AT3G12910,AT3G57760,AT3G06740,AT3G14470,AT3G23250,AT3G57640,AT3G15210,AT3G55980,AT3G44260,AT3G25610,AT3G53280,AT3G25250,AT3G28580,AT3G48320,AT3G04220,AT3G52800,AT3G57740,AT3G57330,AT3G55950,AT3G50060,AT3G09830,AT3G49530,AT3G50950,AT3G17700,AT3G19580,AT3G55840,AT3G04210,AT3G53810,AT3G47570,AT3G08760,AT3G20410,AT3G23230,AT3G46640,AT3G49410,AT3G45640,AT3G44970,AT3G28450,AT3G46320,AT3G44630,AT3G46930,AT3G17330,AT3G44400,AT3G07040,AT3G46600,AT3G21070,AT3G44350,AT3G08720,AT3G50260,AT3G50930,AT3G14050,AT3G17609,AT3G16030,AT3G57530,AT2G46620,AT2G47730,AT2G46440,AT2G33580,AT2G47680,AT2G13790,AT2G13800,AT2G14050,AT2G19130,AT2G31880,AT2G46400,AT2G30040,AT2G41890,AT2G23320,AT2G36400,AT2G29720,AT2G37430,AT2G19500,AT2G26080,AT2G39660,AT2G41100,AT2G38470,AT2G32800,AT2G24610,AT2G05940,AT2G23200,AT2G33710,AT2G40000,AT2G47060,AT2G28720,AT2G22840,AT2G44840,AT2G17040,AT2G40140,AT2G29090,AT2G46790,AT2G46500,AT2G21660,AT4G17490,AT4G31800,AT4G36920,AT4G16141,AT4G01010,AT4G19520,AT4G31550,AT4G23810,AT4G23180,AT4G08500,AT4G00970,AT4G28490,AT4G12300,AT4G23190,AT4G11280,AT4G36140,AT4G35310,AT4G27240,AT4G39890,AT4G11070,AT4G34410,AT4G20830,AT4G08040,AT4G25490,AT4G28140,AT4G22710,AT4G24970,AT4G16890,AT4G30210,AT4G23250,AT4G05050,AT4G23220,AT4G40060,AT4G02410,AT4G14370,AT4G34680,AT4G18700,AT4G18950,AT4G25470,AT4G02420,AT4G17500,AT4G21390,AT4G37640,AT4G22690,AT4G11330,AT4G04570,AT4G08780,AT4G23270,AT4G16960,AT4G11470,AT4G18880,AT4G12720,AT4G34390,AT4G29050"
"GO:MF","GO:0030246","carbohydrate binding",379,662,26,0.000578245875235564,0.0392749244712991,0.0686015831134565,"AT1G56250,AT1G56240,AT1G18390,AT1G16090,AT1G78850,AT1G61360,AT1G73040,AT1G16110,AT1G78860,AT1G79680,AT1G16130,AT1G65390,AT5G18470,AT5G57550,AT3G15356,AT3G44990,AT3G53810,AT3G16530,AT3G16410,AT3G16030,AT2G19130,AT2G41890,AT4G02410,AT4G02420,AT4G21390,AT4G29050"
"GO:MF","GO:0019199","transmembrane receptor protein kinase activity",47,662,8,0.00063685457877581,0.0120845921450151,0.170212765957447,"AT5G20480,AT5G49760,AT5G38990,AT2G13790,AT2G13800,AT2G31880,AT2G23200,AT4G28490"
"GO:MF","GO:0016462","pyrophosphatase activity",817,662,44,0.00072411813655742,0.0664652567975831,0.0538555691554468,"AT1G56540,AT1G63740,AT1G18300,AT1G31540,AT1G13210,AT1G63750,AT1G59870,AT1G56520,AT1G27770,AT1G66090,AT1G73540,AT1G72700,AT1G67120,AT5G58120,AT5G46510,AT5G18360,AT5G46470,AT5G04930,AT5G47960,AT5G41740,AT5G46520,AT5G45750,AT5G04720,AT5G41550,AT5G41750,AT5G46490,AT3G25610,AT3G28580,AT3G04220,AT3G57330,AT3G44630,AT3G44400,AT3G50930,AT2G46620,AT2G47680,AT2G14050,AT4G36140,AT4G39890,AT4G24970,AT4G14370,AT4G37640,AT4G16960,AT4G12720,AT4G34390"
"GO:MF","GO:0016746","acyltransferase activity",724,662,40,0.000884103642115028,0.0604229607250755,0.0552486187845304,"AT1G66160,AT1G20823,AT1G10560,AT1G67530,AT1G20780,AT1G49780,AT1G60190,AT1G02390,AT1G75020,AT5G57035,AT5G44070,AT5G64660,AT5G09800,AT5G66070,AT5G65920,AT5G27420,AT5G59550,AT5G62560,AT3G18710,AT3G11430,AT3G46620,AT3G16720,AT3G02840,AT3G47820,AT3G52450,AT3G11840,AT3G51970,AT3G50280,AT3G05200,AT3G49810,AT2G35930,AT2G28830,AT2G19450,AT2G32030,AT4G35480,AT4G37670,AT4G01950,AT4G36550,AT4G39640,AT4G24160"
"GO:MF","GO:0016818","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",826,662,44,0.000892137151001171,0.0664652567975831,0.0532687651331719,"AT1G56540,AT1G63740,AT1G18300,AT1G31540,AT1G13210,AT1G63750,AT1G59870,AT1G56520,AT1G27770,AT1G66090,AT1G73540,AT1G72700,AT1G67120,AT5G58120,AT5G46510,AT5G18360,AT5G46470,AT5G04930,AT5G47960,AT5G41740,AT5G46520,AT5G45750,AT5G04720,AT5G41550,AT5G41750,AT5G46490,AT3G25610,AT3G28580,AT3G04220,AT3G57330,AT3G44630,AT3G44400,AT3G50930,AT2G46620,AT2G47680,AT2G14050,AT4G36140,AT4G39890,AT4G24970,AT4G14370,AT4G37640,AT4G16960,AT4G12720,AT4G34390"
"GO:MF","GO:0017111","ribonucleoside triphosphate phosphatase activity",753,662,41,0.000951744448984615,0.0619335347432024,0.0544488711819389,"AT1G56540,AT1G63740,AT1G31540,AT1G13210,AT1G63750,AT1G59870,AT1G56520,AT1G27770,AT1G66090,AT1G72700,AT1G67120,AT5G58120,AT5G46510,AT5G18360,AT5G46470,AT5G04930,AT5G47960,AT5G41740,AT5G46520,AT5G45750,AT5G04720,AT5G41550,AT5G41750,AT5G46490,AT3G25610,AT3G28580,AT3G04220,AT3G57330,AT3G44630,AT3G44400,AT3G50930,AT2G46620,AT2G47680,AT2G14050,AT4G36140,AT4G39890,AT4G24970,AT4G14370,AT4G37640,AT4G16960,AT4G34390"
"GO:MF","GO:0016817","hydrolase activity, acting on acid anhydrides",831,662,44,0.000982701263305987,0.0664652567975831,0.0529482551143201,"AT1G56540,AT1G63740,AT1G18300,AT1G31540,AT1G13210,AT1G63750,AT1G59870,AT1G56520,AT1G27770,AT1G66090,AT1G73540,AT1G72700,AT1G67120,AT5G58120,AT5G46510,AT5G18360,AT5G46470,AT5G04930,AT5G47960,AT5G41740,AT5G46520,AT5G45750,AT5G04720,AT5G41550,AT5G41750,AT5G46490,AT3G25610,AT3G28580,AT3G04220,AT3G57330,AT3G44630,AT3G44400,AT3G50930,AT2G46620,AT2G47680,AT2G14050,AT4G36140,AT4G39890,AT4G24970,AT4G14370,AT4G37640,AT4G16960,AT4G12720,AT4G34390"
"GO:MF","GO:0005319","lipid transporter activity",39,662,7,0.00116481886558962,0.0105740181268882,0.17948717948718,"AT1G13210,AT1G72700,AT5G04930,AT5G52050,AT5G50800,AT3G25610,AT4G39670"
"GO:MF","GO:0004888","transmembrane signaling receptor activity",82,662,10,0.00127522479375228,0.0151057401812689,0.121951219512195,"AT5G20480,AT5G49760,AT5G38990,AT2G13790,AT2G13800,AT2G31880,AT2G29100,AT2G29110,AT2G23200,AT4G28490"
"GO:MF","GO:0003953","NAD+ nucleosidase activity",29,662,6,0.00153216392916355,0.00906344410876133,0.206896551724138,"AT1G56510,AT1G65390,AT5G46470,AT5G46520,AT4G19520,AT4G16890"
"GO:MF","GO:0060089","molecular transducer activity",174,662,15,0.00166366143856339,0.0226586102719033,0.0862068965517241,"AT1G09970,AT1G73080,AT1G19050,AT1G68050,AT5G20480,AT5G49760,AT5G38990,AT3G48100,AT2G13790,AT2G13800,AT2G31880,AT2G29100,AT2G29110,AT2G23200,AT4G28490"
"GO:MF","GO:0030552","cAMP binding",20,662,5,0.00199491771695592,0.00755287009063444,0.25,"AT5G53130,AT3G17700,AT2G46440,AT2G24610,AT4G01010"
"GO:MF","GO:0030551","cyclic nucleotide binding",20,662,5,0.00199491771695592,0.00755287009063444,0.25,"AT5G53130,AT3G17700,AT2G46440,AT2G24610,AT4G01010"
"GO:MF","GO:0030553","cGMP binding",20,662,5,0.00199491771695592,0.00755287009063444,0.25,"AT5G53130,AT3G17700,AT2G46440,AT2G24610,AT4G01010"
"GO:MF","GO:0005546","phosphatidylinositol-4,5-bisphosphate binding",31,662,6,0.00206930314336051,0.00906344410876133,0.193548387096774,"AT1G07000,AT1G72470,AT5G52340,AT5G58430,AT3G09520,AT4G11850"
"GO:MF","GO:1902936","phosphatidylinositol bisphosphate binding",32,662,6,0.00243058341064313,0.00906344410876133,0.1875,"AT1G07000,AT1G72470,AT5G52340,AT5G58430,AT3G09520,AT4G11850"
"GO:MF","GO:0015211","purine nucleoside transmembrane transporter activity",21,662,5,0.00243058341064313,0.00755287009063444,0.238095238095238,"AT1G57990,AT1G19770,AT4G18197,AT4G18205,AT4G18195"
"GO:MF","GO:0140326","ATPase-coupled intramembrane lipid transporter activity",12,662,4,0.00246997538371666,0.00604229607250755,0.333333333333333,"AT1G13210,AT1G72700,AT5G04930,AT3G25610"
"GO:MF","GO:0038023","signaling receptor activity",146,662,13,0.00282879726929507,0.0196374622356495,0.089041095890411,"AT1G09970,AT1G73080,AT1G68050,AT5G20480,AT5G49760,AT5G38990,AT2G13790,AT2G13800,AT2G31880,AT2G29100,AT2G29110,AT2G23200,AT4G28490"
"GO:MF","GO:0140303","intramembrane lipid transporter activity",13,662,4,0.00337732437289155,0.00604229607250755,0.307692307692308,"AT1G13210,AT1G72700,AT5G04930,AT3G25610"
"GO:MF","GO:0005345","purine nucleobase transmembrane transporter activity",26,662,5,0.00654234844064767,0.00755287009063444,0.192307692307692,"AT1G57990,AT1G19770,AT4G18197,AT4G18205,AT4G18195"
"GO:MF","GO:1901981","phosphatidylinositol phosphate binding",41,662,6,0.00884191844075437,0.00906344410876133,0.146341463414634,"AT1G07000,AT1G72470,AT5G52340,AT5G58430,AT3G09520,AT4G11850"
"GO:MF","GO:0004366","glycerol-3-phosphate O-acyltransferase activity",8,662,3,0.00969148711057349,0.00453172205438067,0.375,"AT1G02390,AT3G11430,AT4G01950"
"GO:MF","GO:0140657","ATP-dependent activity",858,662,41,0.00977938273558003,0.0619335347432024,0.0477855477855478,"AT1G56540,AT1G63740,AT1G31540,AT1G16030,AT1G13210,AT1G63750,AT1G59870,AT1G56520,AT1G27770,AT1G20510,AT1G66090,AT1G72700,AT1G67120,AT5G58120,AT5G44070,AT5G46510,AT5G28610,AT5G18360,AT5G46470,AT5G04930,AT5G41740,AT5G46520,AT5G04720,AT5G41550,AT5G41750,AT5G46490,AT3G25610,AT3G28580,AT3G04220,AT3G57330,AT3G44630,AT3G44400,AT3G50930,AT2G46620,AT2G47680,AT2G14050,AT4G36140,AT4G24970,AT4G14370,AT4G37640,AT4G16960"
"GO:MF","GO:0004714","transmembrane receptor protein tyrosine kinase activity",29,662,5,0.0100663979172766,0.00755287009063444,0.172413793103448,"AT5G38990,AT2G13790,AT2G31880,AT2G23200,AT4G28490"
"GO:MF","GO:0015205","nucleobase transmembrane transporter activity",29,662,5,0.0100663979172766,0.00755287009063444,0.172413793103448,"AT1G57990,AT1G19770,AT4G18197,AT4G18205,AT4G18195"
"GO:MF","GO:0005337","nucleoside transmembrane transporter activity",29,662,5,0.0100663979172766,0.00755287009063444,0.172413793103448,"AT1G57990,AT1G19770,AT4G18197,AT4G18205,AT4G18195"
"GO:MF","GO:0033612","receptor serine/threonine kinase binding",75,662,8,0.0107497528843007,0.0120845921450151,0.106666666666667,"AT1G65490,AT1G20780,AT5G08760,AT5G36925,AT5G27765,AT5G48380,AT3G18710,AT2G13790"
"GO:MF","GO:0090447","glycerol-3-phosphate 2-O-acyltransferase activity",9,662,3,0.0130562000638621,0.00453172205438067,0.333333333333333,"AT1G02390,AT3G11430,AT4G01950"
"GO:MF","GO:0035091","phosphatidylinositol binding",80,662,8,0.0158484865867846,0.0120845921450151,0.1,"AT1G07000,AT1G05020,AT1G72470,AT5G52340,AT5G58430,AT3G09520,AT4G11850,AT4G25940"
"GO:MF","GO:0140327","flippase activity",3,662,2,0.017580549510305,0.00302114803625378,0.666666666666667,"AT1G72700,AT3G25610"
