"","input_number","input","target_number","target","name","description","namespace"
"880",879,"AT3G14990","879.1","AT3G14990","DJ1A","Class I glutamine amidotransferase-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:820728]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"881",880,"AT3G10010","880.1","AT3G10010","DML2","demeter-like 2 [Source:NCBI gene (formerly Entrezgene);Acc:820162]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"882",881,"AT3G55420","881.1","AT3G55420","AT3G55420","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"883",882,"AT3G25700","882.1","AT3G25700","AT3G25700","Eukaryotic aspartyl protease family protein [Source:NCBI gene (formerly Entrezgene);Acc:822158]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"884",883,"AT3G62630","883.1","AT3G62630","F26K9_60","None","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"885",884,"AT3G09405","884.1","AT3G09405","AT3G09405","Pectinacetylesterase family protein [Source:NCBI gene (formerly Entrezgene);Acc:7922320]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"886",885,"AT3G10760","885.1","AT3G10760","AT3G10760","Homeodomain-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:820245]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"887",886,"AT3G23010","886.1","AT3G23010","RLP36","receptor like protein 36 [Source:NCBI gene (formerly Entrezgene);Acc:821875]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"888",887,"AT3G03580","887.1","AT3G03580","AT3G03580","Tetratricopeptide repeat (TPR)-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821229]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"889",888,"AT3G10930","888.1","AT3G10930","AT3G10930","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"890",889,"AT3G28450","889.1","AT3G28450","AT3G28450","Leucine-rich repeat protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:822474]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"891",890,"AT3G03440","890.1","AT3G03440","AT3G03440","ARM repeat superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821253]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"892",891,"AT3G49350","891.1","AT3G49350","AT3G49350","Ypt/Rab-GAP domain of gyp1p superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824097]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"893",892,"AT3G02170","892.1","AT3G02170","LNG2","longifolia2 [Source:NCBI gene (formerly Entrezgene);Acc:821279]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"894",893,"AT3G05500","893.1","AT3G05500","AT3G05500","Rubber elongation factor protein (REF) [Source:NCBI gene (formerly Entrezgene);Acc:819715]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"895",894,"AT3G58790","894.1","AT3G58790","GAUT15","galacturonosyltransferase 15 [Source:NCBI gene (formerly Entrezgene);Acc:825048]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"896",895,"AT3G08670","895.1","AT3G08670","AT3G08670","serine/arginine repetitive matrix-like protein [Source:NCBI gene (formerly Entrezgene);Acc:820014]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"897",896,"AT3G09800","896.1","AT3G09800","AT3G09800","SNARE-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:820138]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"898",897,"AT3G52940","897.1","AT3G52940","FK","Ergosterol biosynthesis ERG4/ERG24 family [Source:NCBI gene (formerly Entrezgene);Acc:824460]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"899",898,"AT3G26510","898.1","AT3G26510","AT3G26510","Octicosapeptide/Phox/Bem1p family protein [Source:NCBI gene (formerly Entrezgene);Acc:822258]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"900",899,"AT3G46930","899.1","AT3G46930","AT3G46930","Protein kinase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:823846]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"901",900,"AT3G23805","900.1","AT3G23805","RALFL24","ralf-like 24 [Source:NCBI gene (formerly Entrezgene);Acc:821963]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"902",901,"AT3G19680","901.1","AT3G19680","AT3G19680","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"903",902,"AT3G54510","902.1","AT3G54510","AT3G54510","Early-responsive to dehydration stress protein (ERD4) [Source:NCBI gene (formerly Entrezgene);Acc:824616]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"904",903,"AT3G02410","903.1","AT3G02410","ICME-LIKE2","alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821191]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"905",904,"AT3G52840","904.1","AT3G52840","BGAL2","beta-galactosidase 2 [Source:NCBI gene (formerly Entrezgene);Acc:824450]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"906",905,"AT3G59060","905.1","AT3G59060","PIL6","phytochrome interacting factor 3-like 6 [Source:NCBI gene (formerly Entrezgene);Acc:825075]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"907",906,"AT3G16370","906.1","AT3G16370","AT3G16370","GDSL-like Lipase/Acylhydrolase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:820884]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"908",907,"AT3G25500","907.1","AT3G25500","AFH1","formin homology 1 [Source:NCBI gene (formerly Entrezgene);Acc:822136]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"909",908,"AT3G26910","908.1","AT3G26910","AT3G26910","hydroxyproline-rich glycoprotein family protein [Source:NCBI gene (formerly Entrezgene);Acc:822307]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"910",909,"AT3G05220","909.1","AT3G05220","AT3G05220","Heavy metal transport/detoxification superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:819686]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"911",910,"AT3G15440","910.1","AT3G15440","AT3G15440","RING/U-box protein [Source:NCBI gene (formerly Entrezgene);Acc:820783]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"912",911,"AT3G56940","911.1","AT3G56940","CRD1","dicarboxylate diiron protein, putative (Crd1) [Source:NCBI gene (formerly Entrezgene);Acc:824861]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"913",912,"AT3G26690","912.1","AT3G26690","NUDX13","nudix hydrolase homolog 13 [Source:NCBI gene (formerly Entrezgene);Acc:822281]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"914",913,"AT3G18000","913.1","AT3G18000","XPL1","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821324]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"915",914,"AT3G04480","914.1","AT3G04480","AT3G04480","endoribonuclease [Source:NCBI gene (formerly Entrezgene);Acc:819604]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"916",915,"AT3G60320","915.1","AT3G60320","AT3G60320","bZIP domain class transcription factor (DUF630 and DUF632) [Source:NCBI gene (formerly Entrezgene);Acc:825203]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"917",916,"AT3G23820","916.1","AT3G23820","GAE6","UDP-D-glucuronate 4-epimerase 6 [Source:NCBI gene (formerly Entrezgene);Acc:821965]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"918",917,"AT3G54690","917.1","AT3G54690","SETH3","Sugar isomerase (SIS) family protein [Source:NCBI gene (formerly Entrezgene);Acc:824634]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"919",918,"AT3G05490","918.1","AT3G05490","RALFL22","ralf-like 22 [Source:NCBI gene (formerly Entrezgene);Acc:28718845]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"920",919,"AT3G11840","919.1","AT3G11840","PUB24","E3 ubiquitin-protein ligase PUB24-like protein [Source:NCBI gene (formerly Entrezgene);Acc:820357]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"921",920,"AT3G21630","920.1","AT3G21630","CERK1","chitin elicitor receptor kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:821717]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"922",921,"AT3G49220","921.1","AT3G49220","AT3G49220","Plant invertase/pectin methylesterase inhibitor superfamily [Source:NCBI gene (formerly Entrezgene);Acc:824083]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"923",922,"AT3G48090","922.1","AT3G48090","EDS1","alpha/beta-Hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:823964]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"924",923,"AT3G12830","923.1","AT3G12830","AT3G12830","SAUR-like auxin-responsive protein family [Source:NCBI gene (formerly Entrezgene);Acc:820465]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"925",924,"AT3G50800","924.1","AT3G50800","AT3G50800","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"926",925,"AT3G20680","925.1","AT3G20680","AT3G20680","plant/protein (DUF1995) [Source:NCBI gene (formerly Entrezgene);Acc:821615]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"927",926,"AT3G49110","926.1","AT3G49110","PRXCA","peroxidase CA [Source:NCBI gene (formerly Entrezgene);Acc:824072]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"928",927,"AT3G56160","927.1","AT3G56160","AT3G56160","Sodium Bile acid symporter family [Source:NCBI gene (formerly Entrezgene);Acc:824782]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"929",928,"AT3G60630","928.1","AT3G60630","HAM2","GRAS family transcription factor [Source:NCBI gene (formerly Entrezgene);Acc:825234]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"930",929,"AT3G57880","929.1","AT3G57880","AT3G57880","Calcium-dependent lipid-binding (CaLB domain) plant phosphoribosyltransferase family protein [Source:NCBI gene (formerly Entrezgene);Acc:824957]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"931",930,"AT3G03900","930.1","AT3G03900","APK3","adenosine-5'-phosphosulfate (APS) kinase 3 [Source:NCBI gene (formerly Entrezgene);Acc:821077]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"932",931,"AT3G56000","931.1","AT3G56000","CSLA14","cellulose synthase like A14 [Source:NCBI gene (formerly Entrezgene);Acc:824766]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"933",932,"AT3G62660","932.1","AT3G62660","GATL7","galacturonosyltransferase-like 7 [Source:NCBI gene (formerly Entrezgene);Acc:825440]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"934",933,"AT3G23730","933.1","AT3G23730","XTH16","xyloglucan endotransglucosylase/hydrolase 16 [Source:NCBI gene (formerly Entrezgene);Acc:821955]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"935",934,"AT3G28080","934.1","AT3G28080","UMAMIT47","nodulin MtN21 /EamA-like transporter family protein [Source:NCBI gene (formerly Entrezgene);Acc:822432]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"936",935,"AT3G13080","935.1","AT3G13080","ABCC3","multidrug resistance-associated protein 3 [Source:NCBI gene (formerly Entrezgene);Acc:820496]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"937",936,"AT3G63120","936.1","AT3G63120","CYCP1;1","cyclin p1;1 [Source:NCBI gene (formerly Entrezgene);Acc:825487]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"938",937,"AT3G55470","937.1","AT3G55470","AT3G55470","Calcium-dependent lipid-binding (CaLB domain) family protein [Source:NCBI gene (formerly Entrezgene);Acc:824713]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"939",938,"AT3G44400","938.1","AT3G44400","AT3G44400","Disease resistance protein (TIR-NBS-LRR class) family [Source:NCBI gene (formerly Entrezgene);Acc:823565]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"940",939,"AT3G16220","939.1","AT3G16220","AT3G16220","Putative eukaryotic LigT [Source:NCBI gene (formerly Entrezgene);Acc:820868]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"941",940,"AT3G06770","940.1","AT3G06770","AT3G06770","Pectin lyase-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:819862]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"942",941,"AT3G61750","941.1","AT3G61750","AT3G61750","Cytochrome b561/ferric reductase transmembrane with DOMON related domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:825348]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"943",942,"AT3G16700","942.1","AT3G16700","AT3G16700","Fumarylacetoacetate (FAA) hydrolase family [Source:NCBI gene (formerly Entrezgene);Acc:820922]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"944",943,"AT3G21070","943.1","AT3G21070","NADK1","NAD kinase 1 [Source:NCBI gene (formerly Entrezgene);Acc:821659]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"945",944,"AT3G16570","944.1","AT3G16570","RALF23","rapid alkalinization factor 23 [Source:NCBI gene (formerly Entrezgene);Acc:820907]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"946",945,"AT3G14240","945.1","AT3G14240","AT3G14240","Subtilase family protein [Source:NCBI gene (formerly Entrezgene);Acc:820644]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"947",946,"AT3G20600","946.1","AT3G20600","NDR1","Late embryosis abundant (LEA) hydroxyproline-rich glycoprotein family [Source:NCBI gene (formerly Entrezgene);Acc:821607]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"948",947,"AT3G08720","947.1","AT3G08720","S6K2","serine/threonine protein kinase 2 [Source:NCBI gene (formerly Entrezgene);Acc:820019]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"949",948,"AT3G50260","948.1","AT3G50260","CEJ1","cooperatively regulated by ethylene and jasmonate 1 [Source:NCBI gene (formerly Entrezgene);Acc:824188]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"950",949,"AT3G28540","949.1","AT3G28540","AT3G28540","P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:822484]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"951",950,"AT3G60415","950.1","AT3G60415","AT3G60415","phosphoglycerate mutase family protein [Source:NCBI gene (formerly Entrezgene);Acc:28719419]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,WIKIGENE"
"952",951,"AT3G61580","951.1","AT3G61580","SLD1","Fatty acid/sphingolipid desaturase [Source:NCBI gene (formerly Entrezgene);Acc:825331]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"953",952,"AT3G49670","952.1","AT3G49670","BAM2","Leucine-rich receptor-like protein kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:824129]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"954",953,"AT3G26520","953.1","AT3G26520","TIP2","tonoplast intrinsic protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:822259]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"955",954,"AT3G45260","954.1","AT3G45260","AT3G45260","C2H2-like zinc finger protein [Source:NCBI gene (formerly Entrezgene);Acc:823664]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"956",955,"AT3G16850","955.1","AT3G16850","AT3G16850","Pectin lyase-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:820938]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"957",956,"AT3G50930","956.1","AT3G50930","BCS1","cytochrome BC1 synthesi [Source:NCBI gene (formerly Entrezgene);Acc:824257]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"958",957,"AT3G21560","957.1","AT3G21560","UGT84A2","UDP-Glycosyltransferase superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821710]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"959",958,"AT3G03220","958.1","AT3G03220","EXPA13","expansin A13 [Source:NCBI gene (formerly Entrezgene);Acc:821224]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"960",959,"AT3G18560","959.1","AT3G18560","AT3G18560","None","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"961",960,"AT3G01440","960.1","AT3G01440","PnsL3","PsbQ-like 1 [Source:NCBI gene (formerly Entrezgene);Acc:821143]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"962",961,"AT3G18890","961.1","AT3G18890","Tic62","NAD(P)-binding Rossmann-fold superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821422]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"963",962,"AT3G01350","962.1","AT3G01350","AT3G01350","Major facilitator superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:819616]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"964",963,"AT3G12700","963.1","AT3G12700","NANA","Eukaryotic aspartyl protease family protein [Source:NCBI gene (formerly Entrezgene);Acc:820452]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"965",964,"AT3G58850","964.1","AT3G58850","PAR2","phy rapidly regulated 2 [Source:NCBI gene (formerly Entrezgene);Acc:825054]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"966",965,"AT3G14050","965.1","AT3G14050","RSH2","RELA/SPOT homolog 2 [Source:NCBI gene (formerly Entrezgene);Acc:820619]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"967",966,"AT3G11630","966.1","AT3G11630","AT3G11630","Thioredoxin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:820335]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"968",967,"AT3G04730","967.1","AT3G04730","IAA16","indoleacetic acid-induced protein 16 [Source:NCBI gene (formerly Entrezgene);Acc:819633]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"969",968,"AT3G29030","968.1","AT3G29030","EXPA5","expansin A5 [Source:NCBI gene (formerly Entrezgene);Acc:822543]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"970",969,"AT3G28340","969.1","AT3G28340","GATL10","galacturonosyltransferase-like 10 [Source:NCBI gene (formerly Entrezgene);Acc:822462]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"971",970,"AT3G11010","970.1","AT3G11010","RLP34","receptor like protein 34 [Source:NCBI gene (formerly Entrezgene);Acc:820272]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
"972",971,"AT3G25600","971.1","AT3G25600","AT3G25600","Calcium-binding EF-hand family protein [Source:NCBI gene (formerly Entrezgene);Acc:822147]","ARRAYEXPRESS,ENSG,ENTREZGENE,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION,WIKIGENE"
"973",972,"AT3G11090","972.1","AT3G11090","LBD21","LOB domain-containing protein 21 [Source:NCBI gene (formerly Entrezgene);Acc:820280]","ARRAYEXPRESS,ENSG,KNETMINER_ARA,NASC_GENE_ID_ACC,TAIR_LOCUS,TAIR_TRANSLATION"
